customer_id,article_id,rating,purchase_year,purchase_month
190,117,4,1998,3
29,189,4,1997,12
94,174,4,1998,1
130,949,3,1997,10
117,181,5,1997,11
303,779,1,1997,11
19,435,5,1998,1
194,191,4,1997,11
158,24,4,1997,11
56,447,4,1998,4
262,223,3,1997,11
181,1334,1,1997,11
214,137,4,1998,4
92,747,4,1997,9
188,96,5,1997,9
58,173,5,1998,1
244,154,5,1997,11
134,879,4,1998,4
298,625,4,1998,1
254,230,4,1998,2
230,138,3,1997,11
16,209,5,1997,10
151,835,5,1997,11
181,1327,1,1997,11
145,1248,3,1997,9
200,588,5,1998,1
248,257,3,1998,1
297,432,4,1997,9
312,133,5,1998,4
151,12,5,1997,11
110,568,3,1998,2
305,483,5,1998,2
141,258,5,1998,1
44,240,4,1997,11
186,263,3,1997,11
214,213,4,1998,4
233,208,4,1997,11
104,287,2,1998,2
312,153,2,1998,4
1,222,4,1997,11
206,323,1,1998,2
230,419,4,1997,11
56,450,3,1998,4
94,651,5,1998,4
205,316,4,1998,2
14,174,5,1998,3
268,790,2,1997,10
276,1081,3,1997,11
83,929,3,1997,11
268,580,3,1997,9
222,1041,3,1997,12
279,89,4,1997,9
5,424,1,1997,9
112,331,4,1998,1
296,429,5,1998,1
18,202,3,1997,11
13,868,5,1997,12
87,210,5,1997,11
10,285,5,1997,10
181,328,3,1997,11
23,463,4,1997,9
253,746,3,1998,4
234,228,3,1998,4
299,1047,2,1997,10
66,1,3,1997,12
216,174,5,1997,12
290,208,3,1997,11
79,1161,2,1998,3
264,448,2,1998,1
4,303,5,1998,4
144,831,3,1998,2
138,517,4,1997,11
64,433,2,1998,3
5,1,4,1997,9
276,357,5,1997,9
62,433,5,1997,11
239,475,5,1998,3
293,166,3,1998,3
130,234,5,1997,9
264,70,4,1998,1
208,197,5,1997,12
24,763,5,1997,9
279,1162,3,1997,9
3,245,1,1998,3
101,596,3,1997,10
162,1019,4,1997,10
223,908,1,1998,4
99,246,3,1998,2
239,430,3,1998,3
160,160,5,1997,10
172,580,4,1997,9
303,1160,2,1997,11
54,676,5,1997,12
44,507,3,1997,11
210,97,5,1998,2
164,930,4,1998,3
299,240,2,1997,10
28,217,3,1997,12
305,79,3,1998,2
18,729,3,1997,11
82,343,1,1998,1
109,1012,4,1997,11
207,25,4,1997,10
92,1209,1,1997,9
109,1,4,1997,11
15,222,3,1997,11
58,709,5,1998,1
303,693,4,1997,11
152,111,5,1997,11
194,160,2,1997,11
92,241,3,1997,9
77,91,3,1998,1
244,662,3,1997,11
177,321,2,1997,11
131,221,3,1998,1
197,302,3,1998,4
227,50,4,1997,11
85,282,3,1997,11
295,72,4,1997,11
181,1,3,1997,11
277,255,4,1997,11
279,96,4,1997,9
1,253,5,1997,9
18,182,4,1997,11
276,568,4,1997,12
87,177,5,1997,11
177,69,1,1997,11
213,13,4,1997,11
125,134,5,1997,11
128,739,4,1997,11
291,428,5,1997,9
25,208,4,1998,1
288,272,5,1998,3
207,1350,2,1997,10
271,56,3,1998,1
5,363,3,1997,9
274,748,5,1997,11
70,419,5,1998,1
311,559,2,1998,1
151,919,5,1997,11
199,268,5,1998,1
201,209,3,1998,1
99,274,1,1998,1
11,740,4,1998,4
59,77,4,1998,2
184,277,3,1998,3
222,88,4,1997,10
38,161,5,1998,4
59,418,2,1998,2
104,300,3,1998,2
298,1346,3,1998,1
180,1119,3,1997,10
7,674,2,1998,3
121,14,5,1998,4
268,1041,1,1997,10
252,277,4,1998,4
303,411,4,1997,11
210,527,5,1998,2
234,648,3,1998,4
312,573,5,1998,4
308,215,3,1998,2
234,1397,4,1998,4
75,546,3,1998,1
117,15,5,1997,11
246,239,3,1998,1
64,516,5,1998,3
85,187,5,1997,11
239,81,3,1998,3
59,54,4,1998,2
256,220,3,1997,12
216,196,5,1997,11
203,282,1,1997,11
13,195,3,1997,12
144,153,5,1998,2
100,268,3,1998,3
210,274,5,1998,2
94,471,4,1998,4
13,807,1,1998,2
125,657,3,1998,4
65,1142,4,1997,11
1,113,5,1997,11
76,175,4,1997,9
294,508,4,1997,10
263,1451,4,1998,3
294,930,3,1998,3
121,117,1,1998,3
85,13,3,1997,11
303,426,3,1997,11
212,180,1,1997,11
6,492,5,1997,12
181,240,1,1997,11
279,746,5,1997,9
303,1109,4,1997,11
184,191,4,1998,3
310,116,5,1997,11
313,22,3,1998,3
314,1150,4,1997,10
13,121,5,1997,12
43,5,4,1997,10
58,214,2,1998,1
215,164,3,1998,4
62,288,2,1997,11
280,127,5,1998,4
161,898,3,1998,3
11,723,5,1998,4
94,218,3,1998,4
35,243,2,1997,9
311,566,4,1998,1
48,680,3,1997,11
85,604,4,1997,12
288,527,3,1998,2
184,514,5,1998,3
151,929,3,1997,11
90,690,4,1998,3
11,38,3,1998,4
104,1016,1,1998,2
106,582,4,1997,12
181,1010,1,1997,11
37,117,4,1997,11
276,845,4,1997,9
22,258,5,1997,11
70,82,4,1998,1
5,98,3,1997,10
308,95,4,1998,2
60,208,5,1997,12
270,778,5,1997,10
243,208,4,1997,11
92,540,2,1997,10
81,280,4,1997,10
293,412,1,1998,3
200,478,5,1998,1
13,308,3,1997,12
56,184,4,1998,4
116,250,4,1997,10
295,172,4,1997,11
63,1007,5,1997,10
295,235,4,1997,11
104,1010,1,1998,2
156,641,5,1998,2
269,1165,1,1998,4
160,430,5,1997,10
237,191,4,1997,11
287,252,1,1997,9
290,132,3,1997,11
45,109,5,1997,12
224,678,3,1998,2
145,764,2,1998,2
277,1011,3,1997,11
65,100,3,1997,11
272,1101,5,1997,11
116,255,3,1997,10
184,86,5,1998,3
285,151,5,1998,3
222,148,2,1997,12
72,28,4,1997,11
271,187,5,1998,1
94,211,5,1998,4
246,425,5,1998,1
115,8,5,1997,12
176,327,3,1998,1
13,396,3,1997,12
129,331,2,1997,12
257,1260,2,1997,11
95,1,5,1997,11
147,904,5,1998,1
151,58,4,1997,11
184,660,3,1998,3
311,386,3,1998,1
105,268,4,1998,3
158,510,3,1997,11
34,312,4,1998,2
72,427,5,1997,11
263,416,5,1998,3
94,1048,4,1998,4
200,291,3,1998,4
45,118,4,1997,12
279,144,4,1997,11
145,22,5,1997,9
71,89,5,1997,11
182,69,5,1997,10
193,627,4,1998,3
214,302,4,1998,4
151,485,5,1997,11
102,322,3,1997,12
234,571,2,1998,4
249,930,2,1997,11
195,328,4,1998,1
109,258,5,1997,11
222,552,2,1997,10
282,288,4,1997,11
117,758,2,1997,12
23,381,4,1997,9
112,327,1,1998,1
303,145,1,1997,11
252,300,4,1998,4
151,372,5,1997,11
282,327,5,1997,11
304,237,5,1998,1
290,568,3,1997,11
64,160,4,1998,3
28,79,4,1997,12
168,1278,3,1998,1
265,471,4,1997,9
18,113,5,1997,11
83,82,5,1998,2
90,499,5,1998,3
234,1186,4,1998,4
87,196,5,1997,11
26,685,3,1998,3
150,129,4,1997,11
161,98,4,1998,3
70,210,4,1998,1
51,182,3,1997,12
222,1057,4,1997,12
92,176,5,1997,9
204,216,4,1998,4
164,685,5,1998,3
57,682,3,1998,1
184,207,4,1998,3
60,403,3,1997,12
92,180,5,1997,9
43,204,4,1998,1
222,1042,4,1997,10
197,300,4,1998,4
92,790,3,1997,10
294,282,3,1997,10
201,747,2,1998,1
201,215,2,1998,1
193,410,3,1998,3
271,705,4,1998,1
214,693,3,1998,4
73,657,5,1998,2
90,187,4,1998,3
315,273,3,1997,11
48,309,3,1997,11
255,472,1,1997,12
270,671,4,1997,10
66,7,3,1997,12
6,478,4,1997,12
101,222,3,1997,10
207,1046,4,1997,9
144,182,3,1998,2
85,83,4,1998,1
102,625,3,1998,1
158,770,5,1997,11
297,588,4,1997,9
90,507,5,1998,3
271,482,5,1998,1
130,901,1,1998,1
178,276,3,1997,12
90,245,3,1998,3
181,1094,1,1997,11
311,143,3,1998,1
267,17,4,1997,11
201,51,2,1998,1
194,647,4,1997,11
59,387,3,1998,2
1,227,4,1997,10
116,751,3,1998,3
170,292,5,1998,1
110,578,3,1998,2
60,1021,5,1997,12
287,347,4,1998,2
197,55,3,1998,4
38,679,5,1998,4
195,1014,4,1997,11
279,227,4,1998,3
84,748,4,1997,12
31,886,2,1997,12
316,98,5,1997,11
25,25,5,1998,1
168,274,4,1998,1
103,24,4,1997,11
299,588,4,1997,10
194,478,3,1997,11
287,294,5,1997,9
234,582,4,1998,4
279,1048,1,1998,1
87,9,4,1997,11
181,408,1,1997,11
279,1151,2,1997,10
49,47,5,1998,2
296,855,5,1998,1
44,95,4,1997,11
92,216,3,1997,9
135,39,3,1997,11
13,66,3,1997,12
262,386,3,1997,11
7,676,3,1998,3
116,942,3,1997,10
318,474,4,1998,1
141,826,2,1998,1
269,13,4,1998,4
222,1044,4,1997,12
82,455,4,1997,10
279,254,3,1997,11
42,685,4,1997,12
145,1245,5,1997,9
184,161,2,1998,3
49,625,3,1998,2
177,243,1,1997,12
313,99,4,1998,3
32,290,3,1998,1
308,848,4,1998,2
145,448,5,1997,10
130,542,3,1997,10
130,806,3,1997,9
165,288,2,1997,11
249,255,3,1997,11
49,581,3,1998,2
195,300,3,1998,3
118,475,5,1997,9
130,316,4,1998,2
104,293,3,1998,2
201,1229,3,1998,1
142,82,4,1998,2
119,718,5,1997,9
303,94,3,1997,11
99,50,5,1998,1
306,14,5,1997,10
92,709,2,1997,9
227,295,5,1997,11
3,337,1,1998,3
94,820,1,1998,4
59,1107,4,1998,2
30,539,3,1998,1
262,821,3,1997,11
6,508,3,1997,12
311,716,4,1998,1
268,364,3,1997,10
262,553,4,1997,11
214,275,3,1998,4
16,56,5,1997,10
262,293,2,1997,11
293,132,4,1998,3
62,132,5,1997,11
94,346,4,1998,4
13,59,4,1997,12
240,313,5,1998,1
102,161,2,1998,3
83,301,2,1998,3
291,7,5,1997,9
312,28,4,1998,4
31,484,5,1997,12
291,70,4,1997,9
56,172,5,1998,4
109,588,4,1997,11
110,1246,2,1998,2
59,429,4,1998,2
246,1218,3,1998,1
65,196,5,1997,11
24,367,2,1997,9
92,115,3,1997,9
308,741,4,1998,2
301,660,4,1997,12
214,1129,4,1998,4
158,241,4,1997,11
269,674,2,1998,4
308,493,3,1998,2
32,151,3,1998,1
224,191,4,1998,2
215,423,5,1998,4
32,1012,4,1998,1
154,289,2,1997,11
201,509,3,1998,1
85,298,4,1997,11
180,68,5,1997,10
184,36,3,1998,3
188,218,5,1997,9
305,11,1,1998,2
144,508,4,1998,2
73,94,1,1998,2
194,205,3,1997,11
177,203,4,1997,11
276,273,4,1997,9
198,7,4,1998,1
108,290,4,1997,11
189,197,5,1998,4
73,56,4,1998,2
172,462,3,1997,9
120,546,2,1998,3
101,471,3,1997,10
5,102,3,1997,10
26,235,2,1998,3
268,1249,2,1997,10
276,773,3,1997,9
13,150,5,1997,12
7,401,4,1998,3
128,482,4,1997,11
104,7,3,1998,2
293,39,3,1998,3
256,25,5,1997,12
90,821,3,1998,3
275,69,3,1997,11
22,510,5,1997,11
312,494,5,1998,4
207,192,3,1997,10
264,504,5,1998,1
137,687,4,1997,12
185,740,4,1997,12
307,687,1,1997,11
42,176,3,1997,12
145,472,3,1997,9
189,634,3,1998,4
262,121,3,1997,11
251,148,2,1998,1
259,772,4,1997,9
239,58,5,1998,3
312,921,5,1998,4
92,15,3,1997,9
81,742,2,1997,10
311,419,3,1998,1
102,448,3,1998,3
249,746,5,1997,11
95,527,4,1998,3
19,655,3,1998,1
79,100,5,1998,3
189,751,4,1998,4
253,510,5,1998,4
201,919,3,1998,1
1,17,3,1997,9
214,42,5,1998,4
7,81,5,1998,3
234,132,4,1998,4
59,148,3,1998,2
13,354,2,1998,3
6,469,5,1997,12
82,14,4,1997,10
109,627,5,1997,11
305,50,5,1998,2
195,154,3,1998,3
277,279,4,1997,11
223,8,2,1998,4
92,81,3,1997,9
201,69,2,1998,1
94,58,5,1998,4
217,144,4,1998,3
244,148,2,1997,11
313,200,3,1998,3
181,874,1,1997,11
116,1216,3,1997,10
303,433,4,1997,11
117,151,4,1997,11
221,327,4,1997,9
46,307,3,1997,12
91,28,4,1998,4
151,317,5,1997,11
64,176,4,1998,3
90,553,2,1998,3
116,271,4,1998,2
291,1139,3,1997,9
62,111,3,1997,11
196,251,3,1997,12
303,120,2,1997,11
49,547,5,1998,2
307,1022,4,1997,11
303,176,5,1997,11
286,154,4,1997,10
291,501,4,1997,9
235,87,4,1998,3
254,379,1,1998,2
276,157,5,1997,9
135,1208,3,1997,11
57,243,3,1998,1
276,1157,2,1997,9
7,576,5,1998,4
250,404,4,1997,10
318,768,2,1998,1
234,808,2,1998,4
289,282,3,1997,10
87,1079,2,1997,11
50,823,3,1997,10
25,258,5,1998,1
18,496,5,1997,11
193,790,3,1998,3
263,510,4,1998,3
209,906,2,1997,12
207,716,3,1997,9
314,535,4,1997,10
250,338,4,1997,12
262,568,3,1997,11
95,172,4,1997,11
94,470,4,1998,4
59,583,5,1998,2
277,282,4,1997,11
303,1286,4,1997,11
271,714,3,1998,1
269,235,3,1998,4
148,140,1,1997,10
223,977,2,1998,4
210,357,5,1998,2
185,199,4,1997,12
174,80,1,1998,2
235,480,4,1998,3
276,939,3,1997,9
99,354,2,1998,2
308,163,4,1998,2
303,738,2,1997,11
224,873,2,1998,2
298,252,4,1998,1
44,208,4,1997,11
315,13,4,1997,11
215,197,4,1998,4
269,9,4,1998,4
42,195,5,1997,12
293,79,3,1998,3
246,68,5,1998,1
101,405,4,1997,10
92,665,3,1997,10
249,88,4,1997,11
60,525,5,1997,12
13,331,3,1997,12
271,750,4,1998,1
92,731,4,1997,9
254,188,3,1998,2
311,203,5,1998,1
263,197,4,1998,3
201,660,3,1998,1
279,79,3,1997,9
138,496,4,1997,11
209,251,5,1997,12
217,7,4,1998,3
261,340,5,1998,3
176,258,4,1998,1
303,1037,3,1997,11
81,169,4,1997,10
62,114,4,1997,11
72,530,4,1997,11
276,364,3,1997,10
88,750,2,1998,3
49,7,4,1998,2
263,117,3,1998,3
9,298,5,1998,2
92,528,4,1997,9
249,708,4,1997,11
262,754,3,1997,11
196,655,5,1997,12
207,1436,3,1997,10
256,771,2,1997,12
276,226,4,1997,9
134,313,5,1998,4
311,849,3,1998,1
181,1383,1,1997,11
203,148,3,1997,11
247,736,5,1998,4
313,745,3,1998,3
311,83,5,1998,1
251,1014,5,1998,1
227,411,4,1997,11
59,550,5,1998,2
201,206,2,1998,1
58,100,5,1998,1
249,723,4,1997,11
286,1316,5,1998,1
11,725,3,1998,4
7,228,4,1998,3
92,846,3,1998,2
160,56,5,1997,10
103,127,4,1997,11
11,110,3,1998,4
87,2,4,1997,11
45,763,2,1997,12
293,605,3,1998,3
291,732,4,1997,9
254,575,3,1998,2
49,334,4,1998,2
222,1284,4,1997,10
161,162,2,1998,3
268,1,3,1997,10
59,215,5,1998,2
177,209,4,1997,11
151,1298,4,1997,11
299,235,1,1997,10
29,332,4,1997,12
30,435,5,1998,1
297,182,3,1997,9
315,185,4,1997,11
23,172,4,1997,9
262,47,2,1997,11
321,496,4,1997,11
191,754,3,1998,4
106,778,4,1997,12
7,151,4,1998,3
178,678,3,1997,12
84,12,5,1997,12
94,168,5,1998,4
264,33,3,1998,1
239,529,5,1998,3
90,657,5,1998,3
261,875,5,1998,3
190,302,5,1998,3
112,289,5,1998,1
144,106,3,1998,2
199,258,4,1998,1
224,20,1,1998,2
85,501,3,1997,11
301,202,5,1997,12
145,743,1,1998,2
294,127,5,1997,10
130,206,3,1997,10
103,121,3,1997,11
152,412,2,1997,11
267,840,4,1997,11
286,231,3,1997,10
200,24,2,1998,1
5,211,4,1997,9
160,117,4,1997,10
6,357,4,1997,12
158,72,3,1997,11
297,736,4,1997,9
250,244,4,1997,10
57,760,2,1998,1
58,268,5,1998,1
23,1006,3,1997,9
301,1228,4,1997,12
307,265,3,1997,10
276,1095,1,1997,10
223,411,1,1998,4
92,24,3,1997,9
137,300,5,1997,12
164,117,5,1998,3
276,38,3,1997,9
213,294,3,1997,11
286,34,5,1997,10
232,197,4,1998,2
150,221,4,1997,11
21,103,1,1997,9
130,731,3,1997,10
222,441,2,1997,12
1,90,4,1997,11
189,1005,4,1998,4
49,38,1,1998,2
311,5,3,1998,1
36,307,4,1997,12
128,228,3,1997,11
151,89,5,1997,11
248,475,5,1998,1
95,1229,2,1997,11
213,609,4,1997,11
203,181,5,1997,11
308,863,3,1998,2
269,47,4,1998,4
198,100,1,1998,1
297,307,4,1997,11
305,189,5,1998,2
266,676,3,1998,4
197,229,3,1998,4
74,272,5,1998,2
127,294,4,1998,1
194,4,4,1997,11
177,56,5,1997,11
45,473,3,1997,12
57,28,4,1998,1
239,187,5,1998,3
268,94,2,1997,10
238,252,3,1997,12
201,1010,3,1998,1
131,1281,4,1998,1
270,97,4,1997,10
159,127,5,1997,12
230,202,4,1997,11
92,219,4,1997,9
318,356,4,1998,1
123,531,3,1997,11
267,403,4,1997,11
232,630,3,1998,2
5,382,5,1997,9
16,155,3,1997,10
180,762,4,1997,10
178,282,3,1997,12
319,313,5,1998,3
180,737,3,1997,10
270,736,5,1997,10
269,658,2,1998,4
293,496,5,1998,3
269,793,4,1998,4
54,685,3,1997,12
21,98,5,1997,9
303,209,5,1997,11
13,766,4,1997,12
314,95,5,1997,10
151,387,5,1997,11
230,378,5,1997,11
201,403,3,1998,1
95,1206,4,1998,3
270,370,5,1997,10
256,716,5,1997,12
80,582,3,1998,2
303,435,5,1997,11
312,121,3,1998,4
151,1006,1,1997,11
62,258,5,1997,11
189,1115,4,1998,4
77,195,5,1998,1
99,742,5,1998,1
291,1028,3,1997,9
293,748,2,1998,3
181,1342,1,1997,11
206,900,1,1998,2
83,338,4,1998,1
262,179,4,1997,11
253,216,4,1998,4
223,596,3,1998,4
108,50,4,1997,11
94,347,5,1998,4
293,779,1,1998,3
101,281,2,1997,10
267,980,3,1997,11
201,1245,4,1998,1
314,1263,2,1997,10
271,111,4,1998,1
314,276,1,1997,10
18,387,4,1997,11
207,4,4,1997,10
313,96,5,1998,3
21,299,1,1997,9
215,144,4,1998,4
279,1376,4,1998,1
234,1015,2,1998,4
296,248,5,1998,1
270,83,4,1997,10
210,161,5,1998,2
201,79,4,1998,1
5,376,2,1997,11
184,181,4,1998,3
104,411,1,1998,2
275,449,3,1997,10
185,269,5,1997,12
276,550,4,1997,9
279,1182,3,1997,9
216,69,5,1997,11
21,457,1,1997,9
16,471,3,1997,10
147,292,5,1998,1
291,250,4,1997,9
28,95,3,1997,12
29,539,2,1997,12
291,471,4,1997,9
7,580,3,1998,4
181,16,1,1997,11
297,218,3,1997,9
308,559,4,1998,2
87,211,5,1997,11
97,89,5,1998,1
21,596,3,1997,9
59,710,3,1998,2
238,756,3,1997,12
178,209,4,1997,12
186,470,5,1997,11
299,615,4,1997,10
10,504,5,1997,10
110,682,4,1998,2
109,101,1,1997,11
157,250,1,1998,2
267,386,3,1997,11
181,327,3,1997,11
207,87,4,1998,1
47,995,3,1997,11
148,114,5,1997,10
94,9,5,1998,1
60,222,4,1997,12
244,409,4,1997,11
276,246,4,1997,9
90,906,2,1998,3
234,20,4,1998,3
106,107,4,1998,1
216,697,4,1998,1
294,1199,2,1998,3
323,257,2,1997,11
140,268,4,1997,11
220,303,4,1997,12
67,64,5,1997,9
170,299,3,1998,1
230,142,4,1997,11
299,641,4,1998,3
7,581,5,1998,3
275,501,3,1997,9
44,250,5,1997,11
291,214,4,1997,9
11,741,5,1998,4
59,286,3,1998,2
174,395,1,1998,2
194,234,3,1997,11
57,204,4,1998,1
314,417,4,1997,10
201,197,4,1998,1
184,155,3,1998,3
194,792,4,1997,11
159,1037,2,1998,1
186,983,3,1997,11
181,979,2,1997,11
68,7,3,1997,10
286,721,3,1997,10
316,306,4,1997,11
280,781,4,1998,4
13,14,4,1998,1
211,127,4,1997,11
187,215,3,1997,11
71,134,3,1998,1
306,242,5,1997,10
64,684,4,1998,3
303,277,3,1997,11
198,135,5,1998,1
232,91,5,1998,2
98,47,4,1997,11
53,24,3,1997,11
299,971,2,1998,3
254,1116,3,1998,2
7,106,4,1998,3
12,300,4,1997,11
239,10,5,1998,3
238,111,4,1997,12
130,267,5,1997,10
90,662,5,1998,3
63,20,3,1997,10
40,268,4,1998,3
181,221,1,1997,11
298,152,3,1998,1
104,327,2,1998,2
42,185,4,1997,12
181,995,1,1997,11
258,288,1,1998,1
291,578,4,1997,9
148,70,5,1997,10
305,187,4,1998,2
184,71,4,1998,3
94,556,3,1998,4
158,1011,4,1997,11
7,528,5,1998,3
174,237,4,1998,2
158,190,5,1997,11
201,853,4,1998,1
276,43,1,1997,9
278,311,4,1998,3
229,347,1,1998,4
101,252,3,1997,10
63,1028,3,1997,10
275,520,4,1997,11
275,173,3,1997,9
62,1073,4,1997,11
230,234,4,1997,11
109,975,3,1997,11
73,357,5,1998,2
83,118,3,1997,11
4,361,5,1998,4
130,245,1,1997,9
64,778,5,1998,3
15,473,1,1997,11
244,89,5,1997,11
7,643,4,1998,3
219,347,1,1998,3
295,704,5,1997,11
293,288,3,1998,3
125,997,2,1998,4
279,487,3,1998,3
76,582,3,1997,12
272,48,4,1997,11
269,285,5,1998,4
244,380,4,1997,11
271,220,3,1998,1
321,287,3,1997,11
306,864,3,1997,10
224,332,3,1998,2
57,1047,4,1998,1
145,591,4,1997,11
85,277,2,1997,11
116,7,2,1997,10
52,95,4,1997,12
209,688,1,1997,12
145,260,4,1997,9
208,202,4,1997,12
160,187,5,1997,10
141,274,5,1998,1
260,990,5,1998,3
177,299,4,1997,11
82,231,2,1997,11
223,969,5,1998,4
107,271,2,1998,3
26,25,3,1998,3
297,1016,3,1997,9
244,167,3,1997,11
15,678,1,1997,11
286,709,4,1997,10
82,411,3,1997,11
167,364,3,1998,4
99,181,5,1998,1
56,196,2,1998,4
293,346,3,1998,3
7,650,3,1998,3
90,425,4,1998,3
228,475,3,1998,3
82,919,3,1997,10
43,151,4,1997,10
10,289,4,1997,10
197,515,5,1998,4
57,756,3,1998,1
246,82,2,1998,1
62,24,4,1997,11
323,223,4,1997,11
13,320,1,1997,12
268,63,1,1997,10
18,863,3,1997,11
271,410,2,1998,1
307,509,3,1997,10
54,298,4,1998,4
295,47,5,1997,11
194,237,3,1997,11
194,82,2,1997,11
311,385,5,1998,1
287,257,4,1997,9
290,82,4,1997,11
262,96,4,1997,11
279,491,5,1997,9
290,393,3,1997,11
145,393,5,1997,9
305,61,4,1998,2
269,156,5,1998,4
276,180,5,1997,9
323,298,4,1997,11
296,258,5,1998,1
18,965,4,1997,11
72,528,4,1997,11
224,949,3,1998,2
125,239,5,1998,4
244,652,5,1997,11
135,431,2,1997,11
138,211,4,1997,11
59,604,3,1998,2
221,1059,4,1997,9
13,451,1,1997,12
42,69,4,1997,12
10,340,4,1997,11
219,882,3,1998,3
60,604,4,1997,12
125,152,1,1997,11
63,50,4,1997,10
255,448,3,1997,12
311,172,5,1998,1
7,582,5,1998,4
7,127,5,1998,3
189,203,3,1998,4
59,470,3,1998,2
313,148,2,1998,3
234,161,3,1998,4
6,143,2,1997,12
305,960,1,1998,2
226,147,3,1998,1
204,340,5,1998,4
13,493,5,1997,12
186,281,4,1997,11
6,275,4,1997,12
269,82,2,1998,4
69,300,3,1997,12
259,959,4,1998,3
5,62,4,1997,9
181,1164,3,1997,11
135,449,3,1997,11
222,1207,2,1997,12
5,231,2,1997,9
286,258,4,1997,10
104,249,3,1998,2
303,65,4,1997,11
295,73,4,1997,11
201,686,2,1998,1
13,289,2,1997,12
184,100,5,1998,3
262,786,3,1997,11
234,614,3,1998,4
1,64,5,1997,9
325,485,3,1998,4
312,641,5,1998,4
207,810,2,1997,10
262,509,3,1997,11
239,478,5,1998,3
142,181,5,1998,2
296,242,4,1998,1
291,571,2,1997,9
13,488,3,1998,3
294,676,3,1997,10
69,174,5,1997,12
195,265,4,1998,3
121,509,5,1998,3
279,509,3,1997,9
49,17,2,1998,2
7,196,5,1998,3
280,472,2,1998,4
221,780,3,1997,9
175,96,3,1997,10
180,431,4,1997,10
311,1222,3,1998,1
44,120,4,1997,11
318,257,5,1998,1
59,588,2,1998,2
320,117,4,1998,1
256,939,5,1997,12
310,24,4,1997,11
236,265,2,1998,3
83,139,3,1997,11
280,128,3,1998,4
43,52,4,1998,1
18,494,3,1997,11
303,87,3,1997,11
91,427,4,1998,4
318,631,4,1998,1
275,258,3,1997,9
97,482,5,1998,1
174,160,5,1998,2
268,470,3,1997,9
188,769,2,1997,9
94,89,3,1998,1
7,44,5,1998,3
158,85,4,1997,11
256,765,4,1997,12
221,69,4,1997,9
196,67,5,1997,12
232,175,5,1998,2
159,685,4,1997,11
99,182,4,1998,2
175,71,4,1997,10
254,624,2,1998,2
326,22,4,1997,11
303,291,3,1997,11
270,53,4,1997,10
181,1001,1,1997,11
254,418,3,1998,2
56,235,1,1998,4
11,190,3,1998,4
162,181,4,1997,10
117,829,3,1997,12
268,52,3,1997,9
320,177,5,1998,1
6,294,2,1997,12
210,380,4,1998,2
151,969,5,1997,11
42,684,4,1997,12
62,365,2,1997,11
207,121,3,1997,9
59,70,3,1998,2
26,455,3,1998,3
234,705,5,1998,4
270,466,5,1997,10
97,484,3,1998,1
11,660,3,1998,4
5,377,1,1997,11
56,797,4,1998,4
305,923,5,1998,2
173,286,5,1997,10
67,1095,4,1997,9
213,12,5,1997,11
268,684,3,1997,10
36,883,5,1997,12
100,321,1,1998,3
269,729,2,1998,4
131,100,5,1998,1
308,298,5,1998,2
14,709,5,1997,11
284,305,4,1998,1
191,752,3,1998,4
222,29,3,1997,10
201,421,2,1998,1
207,864,3,1997,10
303,1315,3,1997,11
52,1086,4,1997,12
305,529,5,1998,2
223,318,4,1998,4
22,79,4,1997,11
137,546,5,1997,12
292,328,3,1997,10
249,11,5,1997,11
269,616,4,1998,4
197,294,4,1998,4
42,603,4,1997,12
26,1016,3,1998,3
7,560,3,1998,4
193,435,4,1998,3
7,559,5,1998,3
299,186,3,1998,3
115,127,5,1997,12
59,433,5,1998,2
217,22,5,1998,3
279,709,4,1997,9
257,345,4,1998,2
279,789,4,1997,9
279,919,3,1998,4
63,222,3,1997,10
178,73,5,1997,12
90,1194,4,1998,3
111,313,4,1998,4
13,848,5,1997,12
94,625,4,1998,4
59,496,4,1998,2
179,905,4,1998,4
303,302,4,1997,11
299,516,4,1998,3
10,505,4,1997,10
62,464,4,1997,11
56,69,4,1998,4
92,289,3,1997,9
308,378,3,1998,2
13,144,4,1997,12
181,1348,1,1997,11
15,932,1,1997,11
244,155,3,1997,11
234,233,2,1998,4
15,127,2,1997,11
110,1179,2,1998,2
181,302,2,1997,11
236,313,4,1998,3
310,536,4,1997,11
37,55,3,1997,11
234,617,3,1998,4
303,369,1,1997,11
75,409,3,1998,1
197,518,1,1998,4
314,692,5,1997,10
187,523,3,1997,11
151,402,3,1997,11
268,264,3,1997,10
224,215,4,1998,2
292,195,5,1997,12
16,191,5,1997,10
99,597,4,1998,1
234,482,4,1998,4
303,323,1,1997,11
233,99,3,1997,10
66,249,4,1997,12
280,204,3,1998,4
301,174,5,1997,12
92,1142,4,1998,2
99,410,5,1998,1
221,1250,2,1997,9
97,98,4,1998,1
313,673,4,1998,3
58,109,4,1998,1
270,781,5,1997,10
13,476,2,1997,12
189,1,5,1998,4
67,147,3,1997,9
234,50,4,1998,4
40,880,3,1998,3
294,222,4,1997,10
293,629,3,1998,3
7,241,4,1998,3
87,775,2,1997,11
314,1289,2,1997,10
131,750,5,1998,1
296,48,5,1998,1
81,3,4,1997,10
151,186,4,1997,11
57,926,3,1998,1
234,134,5,1998,4
53,174,5,1997,11
280,544,4,1998,4
123,135,5,1997,11
109,797,3,1997,11
96,479,4,1998,1
236,286,5,1998,3
201,313,5,1998,1
174,471,5,1998,2
130,931,2,1997,11
151,15,4,1997,11
